customer_id,total_orders,total_spent,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,purchase_frequency
c33,55,18445,335.3636363636364,2024-01-05T00:00:00.000000,2024-12-28T00:00:00.000000,358,0.1532033426183844
c562,49,15801,322.46938775510205,2024-01-16T00:00:00.000000,2024-12-01T00:00:00.000000,320,0.1526479750778816
c939,26,9124,350.9230769230769,2024-01-21T00:00:00.000000,2024-12-29T00:00:00.000000,343,0.0755813953488372
c151,21,7229,344.23809523809524,2024-01-17T00:00:00.000000,2024-12-18T00:00:00.000000,336,0.06231454005934718
c68,55,19895,361.72727272727275,2024-01-13T00:00:00.000000,2024-12-31T00:00:00.000000,353,0.1553672316384181
c776,37,13563,366.56756756756755,2024-01-02T00:00:00.000000,2024-12-05T00:00:00.000000,338,0.10914454277286136
c905,35,11065,316.14285714285717,2024-01-23T00:00:00.000000,2024-12-29T00:00:00.000000,341,0.1023391812865497
c54,30,10520,350.6666666666667,2024-01-27T00:00:00.000000,2024-12-12T00:00:00.000000,320,0.09345794392523364
c318,38,14062,370.05263157894734,2024-01-05T00:00:00.000000,2024-12-30T00:00:00.000000,360,0.10526315789473684
c643,43,12757,296.6744186046512,2024-01-30T00:00:00.000000,2024-12-29T00:00:00.000000,334,0.12835820895522387
c942,37,11963,323.3243243243243,2024-01-11T00:00:00.000000,2024-12-23T00:00:00.000000,347,0.10632183908045977
c917,70,22530,321.85714285714283,2024-01-16T00:00:00.000000,2024-12-28T00:00:00.000000,347,0.20114942528735633
c493,54,15996,296.22222222222223,2024-01-05T00:00:00.000000,2024-12-30T00:00:00.000000,360,0.14958448753462603
c619,47,13903,295.8085106382979,2024-02-13T00:00:00.000000,2024-12-13T00:00:00.000000,304,0.1540983606557377
c57,32,9918,309.9375,2024-02-08T00:00:00.000000,2024-12-31T00:00:00.000000,327,0.0975609756097561
c509,41,12359,301.4390243902439,2024-01-05T00:00:00.000000,2024-12-29T00:00:00.000000,359,0.11388888888888889
c579,48,14852,309.4166666666667,2024-01-16T00:00:00.000000,2024-12-18T00:00:00.000000,337,0.14201183431952663
c616,71,22279,313.7887323943662,2024-01-06T00:00:00.000000,2024-12-31T00:00:00.000000,360,0.19667590027700832
c35,49,17051,347.9795918367347,2024-01-05T00:00:00.000000,2024-12-12T00:00:00.000000,342,0.14285714285714285
c40,65,23285,358.2307692307692,2024-01-08T00:00:00.000000,2024-12-30T00:00:00.000000,357,0.18156424581005587
c638,63,19537,310.1111111111111,2024-01-10T00:00:00.000000,2024-12-30T00:00:00.000000,355,0.17696629213483145
c336,27,8573,317.51851851851853,2024-02-07T00:00:00.000000,2024-12-31T00:00:00.000000,328,0.08206686930091185
c752,37,12763,344.94594594594594,2024-01-01T00:00:00.000000,2024-12-28T00:00:00.000000,362,0.10192837465564739
c337,74,25126,339.5405405405405,2024-01-03T00:00:00.000000,2024-12-26T00:00:00.000000,358,0.20612813370473537
c41,90,27210,302.3333333333333,2024-01-01T00:00:00.000000,2024-12-28T00:00:00.000000,362,0.24793388429752067
c252,20,6280,314.0,2024-01-11T00:00:00.000000,2024-12-29T00:00:00.000000,353,0.05649717514124294
c114,47,15253,324.531914893617,2024-01-04T00:00:00.000000,2024-12-26T00:00:00.000000,357,0.13128491620111732
c526,48,15502,322.9583333333333,2024-01-08T00:00:00.000000,2024-12-24T00:00:00.000000,351,0.13636363636363635
c763,40,13260,331.5,2024-01-05T00:00:00.000000,2024-11-24T00:00:00.000000,324,0.12307692307692308
c235,60,17540,292.3333333333333,2024-01-14T00:00:00.000000,2024-12-23T00:00:00.000000,344,0.17391304347826086
c732,45,14905,331.22222222222223,2024-01-04T00:00:00.000000,2024-12-30T00:00:00.000000,361,0.12430939226519337
c477,72,24928,346.22222222222223,2024-01-01T00:00:00.000000,2024-12-27T00:00:00.000000,361,0.19889502762430938
c809,39,14061,360.53846153846155,2024-01-23T00:00:00.000000,2024-12-22T00:00:00.000000,334,0.11641791044776119
c0,75,23525,313.6666666666667,2024-01-06T00:00:00.000000,2024-12-29T00:00:00.000000,358,0.20891364902506965
c823,44,14256,324.0,2024-01-13T00:00:00.000000,2024-12-14T00:00:00.000000,336,0.13056379821958458
c188,64,19836,309.9375,2024-01-18T00:00:00.000000,2024-12-31T00:00:00.000000,348,0.1833810888252149
c498,77,25923,336.6623376623377,2024-01-11T00:00:00.000000,2024-12-28T00:00:00.000000,352,0.21813031161473087
c817,26,9524,366.3076923076923,2024-01-15T00:00:00.000000,2024-11-29T00:00:00.000000,319,0.08125
c873,56,18544,331.14285714285717,2024-01-03T00:00:00.000000,2024-12-29T00:00:00.000000,361,0.15469613259668508
c681,33,11517,349.0,2024-01-01T00:00:00.000000,2024-12-28T00:00:00.000000,362,0.09090909090909091
c333,78,24422,313.1025641025641,2024-01-03T00:00:00.000000,2024-12-31T00:00:00.000000,363,0.21428571428571427
c489,25,8375,335.0,2024-01-17T00:00:00.000000,2024-12-05T00:00:00.000000,323,0.07716049382716049
c586,64,19536,305.25,2024-01-05T00:00:00.000000,2024-12-31T00:00:00.000000,361,0.17679558011049723
c648,64,19086,298.21875,2024-01-08T00:00:00.000000,2024-12-03T00:00:00.000000,330,0.1933534743202417
c663,32,10118,316.1875,2024-01-04T00:00:00.000000,2024-12-30T00:00:00.000000,361,0.08839779005524862
c385,45,15355,341.22222222222223,2024-01-20T00:00:00.000000,2024-12-25T00:00:00.000000,340,0.13196480938416422
c712,63,19087,302.968253968254,2024-01-22T00:00:00.000000,2024-12-16T00:00:00.000000,329,0.19090909090909092
c416,56,18194,324.89285714285717,2024-01-21T00:00:00.000000,2024-12-26T00:00:00.000000,340,0.16422287390029325
c547,76,25374,333.86842105263156,2024-01-10T00:00:00.000000,2024-12-31T00:00:00.000000,356,0.21288515406162464
c513,50,16400,328.0,2024-01-04T00:00:00.000000,2024-12-30T00:00:00.000000,361,0.13812154696132597
c801,60,18940,315.6666666666667,2024-01-02T00:00:00.000000,2024-12-28T00:00:00.000000,361,0.16574585635359115
c363,24,7526,313.5833333333333,2024-01-11T00:00:00.000000,2024-12-29T00:00:00.000000,353,0.06779661016949153
c115,39,12761,327.20512820512823,2024-01-08T00:00:00.000000,2024-12-24T00:00:00.000000,351,0.11079545454545454
c471,28,8222,293.64285714285717,2024-01-07T00:00:00.000000,2024-12-13T00:00:00.000000,341,0.08187134502923976
c7,36,11014,305.94444444444446,2024-01-03T00:00:00.000000,2024-12-31T00:00:00.000000,363,0.0989010989010989
c206,49,14001,285.734693877551,2024-01-09T00:00:00.000000,2024-12-22T00:00:00.000000,348,0.14040114613180515
c207,49,18251,372.46938775510205,2024-01-01T00:00:00.000000,2024-12-28T00:00:00.000000,362,0.1349862258953168
c948,72,24678,342.75,2024-01-06T00:00:00.000000,2024-12-27T00:00:00.000000,356,0.20168067226890757
c187,40,11210,280.25,2024-01-10T00:00:00.000000,2024-12-04T00:00:00.000000,329,0.12121212121212122
c213,32,9968,311.5,2024-01-07T00:00:00.000000,2024-12-12T00:00:00.000000,340,0.093841642228739
c13,59,17941,304.08474576271186,2024-01-12T00:00:00.000000,2024-12-13T00:00:00.000000,336,0.17507418397626112
c434,39,13961,357.97435897435895,2024-01-03T00:00:00.000000,2024-12-30T00:00:00.000000,362,0.10743801652892562
c55,48,15902,331.2916666666667,2024-01-04T00:00:00.000000,2024-12-27T00:00:00.000000,358,0.13370473537604458
c923,34,11666,343.11764705882354,2024-01-20T00:00:00.000000,2024-12-20T00:00:00.000000,335,0.10119047619047619
c38,56,18094,323.10714285714283,2024-01-02T00:00:00.000000,2024-12-19T00:00:00.000000,352,0.15864022662889518
c154,67,20533,306.46268656716416,2024-01-03T00:00:00.000000,2024-12-18T00:00:00.000000,350,0.1908831908831909
c664,64,19286,301.34375,2024-01-10T00:00:00.000000,2024-12-31T00:00:00.000000,356,0.1792717086834734
c267,85,28265,332.52941176470586,2024-01-01T00:00:00.000000,2024-12-29T00:00:00.000000,363,0.23351648351648352
c383,28,8772,313.2857142857143,2024-01-08T00:00:00.000000,2024-12-31T00:00:00.000000,358,0.07799442896935933
c954,57,18093,317.42105263157896,2024-01-07T00:00:00.000000,2024-12-31T00:00:00.000000,359,0.15833333333333333
c846,89,27311,306.86516853932585,2024-01-11T00:00:00.000000,2024-12-31T00:00:00.000000,355,0.25
c963,49,14601,297.9795918367347,2024-01-02T00:00:00.000000,2024-12-22T00:00:00.000000,355,0.13764044943820225
c428,48,15802,329.2083333333333,2024-01-05T00:00:00.000000,2024-12-27T00:00:00.000000,357,0.1340782122905028
c85,13,4837,372.0769230769231,2024-01-07T00:00:00.000000,2024-11-01T00:00:00.000000,299,0.043333333333333335
c388,56,17994,321.32142857142856,2024-01-10T00:00:00.000000,2024-12-27T00:00:00.000000,352,0.15864022662889518
c216,39,13911,356.6923076923077,2024-01-22T00:00:00.000000,2024-12-23T00:00:00.000000,336,0.11572700296735905
c73,82,25968,316.6829268292683,2024-01-10T00:00:00.000000,2024-12-26T00:00:00.000000,351,0.23295454545454544
c903,32,11218,350.5625,2024-01-12T00:00:00.000000,2024-12-31T00:00:00.000000,354,0.09014084507042254
c890,43,14357,333.8837209302326,2024-01-04T00:00:00.000000,2024-12-28T00:00:00.000000,359,0.11944444444444445
c631,72,24328,337.8888888888889,2024-01-03T00:00:00.000000,2024-12-25T00:00:00.000000,357,0.2011173184357542
c711,64,20286,316.96875,2024-01-04T00:00:00.000000,2024-12-23T00:00:00.000000,354,0.18028169014084508
c599,60,19440,324.0,2024-01-20T00:00:00.000000,2024-12-26T00:00:00.000000,341,0.17543859649122806
c17,57,19193,336.719298245614,2024-01-04T00:00:00.000000,2024-12-21T00:00:00.000000,352,0.16147308781869688
c744,58,19392,334.3448275862069,2024-01-08T00:00:00.000000,2024-12-24T00:00:00.000000,351,0.16477272727272727
c510,52,16898,324.96153846153845,2024-01-12T00:00:00.000000,2024-12-30T00:00:00.000000,353,0.14689265536723164
c556,69,21731,314.94202898550725,2024-01-02T00:00:00.000000,2024-12-31T00:00:00.000000,364,0.18904109589041096
c431,48,16502,343.7916666666667,2024-01-01T00:00:00.000000,2024-12-14T00:00:00.000000,348,0.13753581661891118
c16,43,15007,349.0,2024-01-24T00:00:00.000000,2024-12-31T00:00:00.000000,342,0.12536443148688048
c728,57,19643,344.6140350877193,2024-01-04T00:00:00.000000,2024-12-29T00:00:00.000000,360,0.15789473684210525
c608,57,18343,321.8070175438597,2024-01-13T00:00:00.000000,2024-12-24T00:00:00.000000,346,0.1642651296829971
c615,82,26318,320.9512195121951,2024-01-06T00:00:00.000000,2024-12-29T00:00:00.000000,358,0.22841225626740946
c119,49,15751,321.44897959183675,2024-01-09T00:00:00.000000,2024-12-29T00:00:00.000000,355,0.13764044943820225
c366,16,4934,308.375,2024-01-15T00:00:00.000000,2024-12-12T00:00:00.000000,332,0.04804804804804805
c183,56,17694,315.9642857142857,2024-01-04T00:00:00.000000,2024-12-31T00:00:00.000000,362,0.15426997245179064
c750,30,9620,320.6666666666667,2024-02-12T00:00:00.000000,2024-12-18T00:00:00.000000,310,0.09646302250803858
c146,25,7725,309.0,2024-01-16T00:00:00.000000,2024-12-15T00:00:00.000000,334,0.07462686567164178
c709,45,14155,314.55555555555554,2024-01-08T00:00:00.000000,2024-11-30T00:00:00.000000,327,0.13719512195121952
c334,27,8873,328.6296296296296,2024-02-08T00:00:00.000000,2024-12-16T00:00:00.000000,312,0.08626198083067092
c76,74,23676,319.94594594594594,2024-01-02T00:00:00.000000,2024-12-23T00:00:00.000000,356,0.20728291316526612
c88,66,20084,304.3030303030303,2024-01-04T00:00:00.000000,2024-12-31T00:00:00.000000,362,0.18181818181818182
c560,18,6232,346.22222222222223,2024-01-03T00:00:00.000000,2024-10-23T00:00:00.000000,294,0.061016949152542375
c153,64,21286,332.59375,2024-01-01T00:00:00.000000,2024-12-31T00:00:00.000000,365,0.17486338797814208
c86,60,19440,324.0,2024-01-01T00:00:00.000000,2024-12-21T00:00:00.000000,355,0.16853932584269662
c25,44,12856,292.1818181818182,2024-01-01T00:00:00.000000,2024-12-10T00:00:00.000000,344,0.12753623188405797
c484,16,4934,308.375,2024-01-02T00:00:00.000000,2024-12-24T00:00:00.000000,357,0.0446927374301676
c214,74,23426,316.56756756756755,2024-01-10T00:00:00.000000,2024-12-31T00:00:00.000000,356,0.20728291316526612
c4,62,21238,342.5483870967742,2024-01-11T00:00:00.000000,2024-12-31T00:00:00.000000,355,0.17415730337078653
c225,20,6030,301.5,2024-01-22T00:00:00.000000,2024-12-23T00:00:00.000000,336,0.05934718100890208
c21,51,16499,323.5098039215686,2024-01-01T00:00:00.000000,2024-12-19T00:00:00.000000,353,0.1440677966101695
c163,70,20180,288.2857142857143,2024-01-02T00:00:00.000000,2024-12-23T00:00:00.000000,356,0.19607843137254902
c210,44,13556,308.09090909090907,2024-01-16T00:00:00.000000,2024-12-29T00:00:00.000000,348,0.12607449856733524
c695,79,26021,329.37974683544303,2024-01-03T00:00:00.000000,2024-12-25T00:00:00.000000,357,0.2206703910614525
c43,45,14905,331.22222222222223,2024-01-17T00:00:00.000000,2024-12-19T00:00:00.000000,337,0.13313609467455623
c269,44,13756,312.6363636363636,2024-01-20T00:00:00.000000,2024-12-26T00:00:00.000000,341,0.1286549707602339
c27,36,11914,330.94444444444446,2024-01-05T00:00:00.000000,2024-12-03T00:00:00.000000,333,0.10778443113772455
c19,52,18448,354.7692307692308,2024-01-02T00:00:00.000000,2024-12-27T00:00:00.000000,360,0.1440443213296399
c280,36,11314,314.27777777777777,2024-01-03T00:00:00.000000,2024-12-27T00:00:00.000000,359,0.1
c791,73,24127,330.5068493150685,2024-01-01T00:00:00.000000,2024-12-31T00:00:00.000000,365,0.1994535519125683
c392,34,11966,351.94117647058823,2024-01-04T00:00:00.000000,2024-12-08T00:00:00.000000,339,0.1
c986,32,9518,297.4375,2024-01-07T00:00:00.000000,2024-12-30T00:00:00.000000,358,0.08913649025069638
c399,50,14750,295.0,2024-01-01T00:00:00.000000,2024-12-20T00:00:00.000000,354,0.14084507042253522
c459,58,16642,286.9310344827586,2024-01-18T00:00:00.000000,2024-12-27T00:00:00.000000,344,0.1681159420289855
c402,53,18997,358.4339622641509,2024-01-03T00:00:00.000000,2024-12-29T00:00:00.000000,361,0.1464088397790055
c236,46,14004,304.4347826086956,2024-01-21T00:00:00.000000,2024-12-07T00:00:00.000000,321,0.14285714285714285
c161,60,22590,376.5,2024-01-14T00:00:00.000000,2024-12-29T00:00:00.000000,350,0.17094017094017094
c984,64,22786,356.03125,2024-01-07T00:00:00.000000,2024-12-27T00:00:00.000000,355,0.1797752808988764
c749,81,26619,328.6296296296296,2024-01-02T00:00:00.000000,2024-12-18T00:00:00.000000,351,0.23011363636363635
c613,32,8918,278.6875,2024-01-13T00:00:00.000000,2024-12-17T00:00:00.000000,339,0.09411764705882353
c590,45,15955,354.55555555555554,2024-01-07T00:00:00.000000,2024-12-30T00:00:00.000000,358,0.12534818941504178
c934,48,15402,320.875,2024-01-02T00:00:00.000000,2024-12-15T00:00:00.000000,348,0.13753581661891118
c676,64,21536,336.5,2024-01-10T00:00:00.000000,2024-12-24T00:00:00.000000,349,0.18285714285714286
c649,54,17796,329.55555555555554,2024-01-06T00:00:00.000000,2024-12-11T00:00:00.000000,340,0.15835777126099707
c125,31,8769,282.8709677419355,2024-02-27T00:00:00.000000,2024-11-16T00:00:00.000000,263,0.11742424242424243
c518,33,10367,314.1515151515151,2024-01-11T00:00:00.000000,2024-11-23T00:00:00.000000,317,0.10377358490566038
c2,59,17241,292.22033898305085,2024-01-05T00:00:00.000000,2024-12-29T00:00:00.000000,359,0.1638888888888889
c200,23,7577,329.4347826086956,2024-02-03T00:00:00.000000,2024-12-25T00:00:00.000000,326,0.07033639143730887
c573,49,18351,374.51020408163265,2024-01-08T00:00:00.000000,2024-12-29T00:00:00.000000,356,0.13725490196078433
c747,47,14553,309.63829787234044,2024-01-06T00:00:00.000000,2024-12-23T00:00:00.000000,352,0.13314447592067988
c668,54,16546,306.4074074074074,2024-01-22T00:00:00.000000,2024-12-31T00:00:00.000000,344,0.1565217391304348
c825,22,7128,324.0,2024-01-02T00:00:00.000000,2024-12-22T00:00:00.000000,355,0.06179775280898876
c555,31,9869,318.35483870967744,2024-01-15T00:00:00.000000,2024-12-22T00:00:00.000000,342,0.09037900874635568
c378,13,4037,310.53846153846155,2024-02-12T00:00:00.000000,2024-12-01T00:00:00.000000,293,0.04421768707482993
c885,39,12361,316.94871794871796,2024-01-30T00:00:00.000000,2024-12-19T00:00:00.000000,324,0.12
c211,35,12415,354.7142857142857,2024-01-04T00:00:00.000000,2024-12-27T00:00:00.000000,358,0.09749303621169916
c74,29,10821,373.13793103448273,2024-01-17T00:00:00.000000,2024-11-20T00:00:00.000000,308,0.09385113268608414
c352,39,13761,352.84615384615387,2024-01-22T00:00:00.000000,2024-11-09T00:00:00.000000,292,0.13310580204778158
c512,77,24523,318.4805194805195,2024-01-10T00:00:00.000000,2024-12-21T00:00:00.000000,346,0.2219020172910663
c448,47,15203,323.468085106383,2024-01-06T00:00:00.000000,2024-12-15T00:00:00.000000,344,0.13623188405797101
c1,58,17892,308.48275862068965,2024-01-15T00:00:00.000000,2024-12-26T00:00:00.000000,346,0.16714697406340057
c757,48,15752,328.1666666666667,2024-01-06T00:00:00.000000,2024-12-24T00:00:00.000000,353,0.13559322033898305
c838,51,16549,324.4901960784314,2024-01-08T00:00:00.000000,2024-11-28T00:00:00.000000,325,0.15644171779141106
c181,31,10419,336.0967741935484,2024-01-24T00:00:00.000000,2024-12-16T00:00:00.000000,327,0.09451219512195122
c403,57,19193,336.719298245614,2024-01-07T00:00:00.000000,2024-12-24T00:00:00.000000,352,0.16147308781869688
c652,57,18043,316.5438596491228,2024-01-04T00:00:00.000000,2024-12-29T00:00:00.000000,360,0.15789473684210525
c937,101,32849,325.23762376237624,2024-01-01T00:00:00.000000,2024-12-31T00:00:00.000000,365,0.27595628415300544
c876,44,14206,322.8636363636364,2024-02-10T00:00:00.000000,2024-12-30T00:00:00.000000,324,0.13538461538461538
c973,50,16850,337.0,2024-01-08T00:00:00.000000,2024-12-11T00:00:00.000000,338,0.14749262536873156
c552,49,17751,362.265306122449,2024-01-18T00:00:00.000000,2024-12-25T00:00:00.000000,342,0.14285714285714285
c254,35,11015,314.7142857142857,2024-01-28T00:00:00.000000,2024-12-21T00:00:00.000000,328,0.10638297872340426
c150,63,19637,311.6984126984127,2024-01-06T00:00:00.000000,2024-12-30T00:00:00.000000,359,0.175
c670,21,6979,332.3333333333333,2024-01-08T00:00:00.000000,2024-12-18T00:00:00.000000,345,0.06069364161849711
c437,43,14207,330.3953488372093,2024-01-03T00:00:00.000000,2024-12-31T00:00:00.000000,363,0.11813186813186813
c242,69,23381,338.8550724637681,2024-01-15T00:00:00.000000,2024-12-28T00:00:00.000000,348,0.1977077363896848
c780,53,17897,337.6792452830189,2024-01-01T00:00:00.000000,2024-12-13T00:00:00.000000,347,0.15229885057471265
c111,40,12260,306.5,2024-02-01T00:00:00.000000,2024-12-22T00:00:00.000000,325,0.12269938650306748
c202,35,9965,284.7142857142857,2024-01-01T00:00:00.000000,2024-11-25T00:00:00.000000,329,0.10606060606060606
c282,55,19445,353.54545454545456,2024-01-06T00:00:00.000000,2024-12-29T00:00:00.000000,358,0.1532033426183844
c369,68,22282,327.6764705882353,2024-01-06T00:00:00.000000,2024-12-21T00:00:00.000000,350,0.19373219373219372
c682,56,18594,332.0357142857143,2024-01-06T00:00:00.000000,2024-12-13T00:00:00.000000,342,0.16326530612244897
c268,39,13811,354.12820512820514,2024-01-01T00:00:00.000000,2024-12-20T00:00:00.000000,354,0.10985915492957747
c927,74,23226,313.86486486486484,2024-01-07T00:00:00.000000,2024-12-28T00:00:00.000000,356,0.20728291316526612
c769,61,18889,309.655737704918,2024-01-14T00:00:00.000000,2024-12-23T00:00:00.000000,344,0.17681159420289855
c899,80,24770,309.625,2024-01-05T00:00:00.000000,2024-12-31T00:00:00.000000,361,0.22099447513812154
c238,38,12862,338.4736842105263,2024-01-03T00:00:00.000000,2024-12-17T00:00:00.000000,349,0.10857142857142857
c468,50,15300,306.0,2024-01-09T00:00:00.000000,2024-12-29T00:00:00.000000,355,0.1404494382022472
c479,45,14605,324.55555555555554,2024-01-02T00:00:00.000000,2024-12-29T00:00:00.000000,362,0.12396694214876033
c462,57,17543,307.7719298245614,2024-01-12T00:00:00.000000,2024-12-30T00:00:00.000000,353,0.16101694915254236
c571,52,18698,359.5769230769231,2024-01-03T00:00:00.000000,2024-12-23T00:00:00.000000,355,0.14606741573033707
c426,46,15704,341.39130434782606,2024-01-02T00:00:00.000000,2024-12-03T00:00:00.000000,336,0.13649851632047477
c790,50,15200,304.0,2024-01-29T00:00:00.000000,2024-11-29T00:00:00.000000,305,0.16339869281045752
c158,66,22084,334.6060606060606,2024-01-04T00:00:00.000000,2024-12-29T00:00:00.000000,360,0.18282548476454294
c61,18,4982,276.77777777777777,2024-02-09T00:00:00.000000,2024-12-21T00:00:00.000000,316,0.056782334384858045
c330,42,14608,347.8095238095238,2024-02-02T00:00:00.000000,2024-12-10T00:00:00.000000,312,0.134185303514377
c598,75,23325,311.0,2024-01-02T00:00:00.000000,2024-12-15T00:00:00.000000,348,0.2148997134670487
c260,40,13410,335.25,2024-01-14T00:00:00.000000,2024-11-16T00:00:00.000000,307,0.12987012987012986
c464,28,8172,291.85714285714283,2024-01-01T00:00:00.000000,2024-12-28T00:00:00.000000,362,0.07713498622589532
c667,56,16494,294.5357142857143,2024-01-11T00:00:00.000000,2024-12-31T00:00:00.000000,355,0.15730337078651685
c353,46,15304,332.69565217391306,2024-01-01T00:00:00.000000,2024-12-30T00:00:00.000000,364,0.12602739726027398
c96,35,11865,339.0,2024-01-08T00:00:00.000000,2024-12-17T00:00:00.000000,344,0.10144927536231885
c155,58,19792,341.2413793103448,2024-01-07T00:00:00.000000,2024-12-12T00:00:00.000000,340,0.17008797653958943
c811,70,23480,335.42857142857144,2024-01-04T00:00:00.000000,2024-12-27T00:00:00.000000,358,0.19498607242339833
c521,66,21484,325.5151515151515,2024-01-04T00:00:00.000000,2024-12-26T00:00:00.000000,357,0.18435754189944134
c775,55,18845,342.6363636363636,2024-01-09T00:00:00.000000,2024-12-23T00:00:00.000000,349,0.15714285714285714
c860,103,34947,339.29126213592235,2024-01-07T00:00:00.000000,2024-12-29T00:00:00.000000,357,0.2877094972067039
c427,47,14853,316.02127659574467,2024-01-01T00:00:00.000000,2024-12-25T00:00:00.000000,359,0.13055555555555556
c756,36,10864,301.77777777777777,2024-01-08T00:00:00.000000,2024-12-18T00:00:00.000000,345,0.10404624277456648
c495,60,20440,340.6666666666667,2024-01-08T00:00:00.000000,2024-12-23T00:00:00.000000,350,0.17094017094017094
c723,25,7525,301.0,2024-01-01T00:00:00.000000,2024-12-10T00:00:00.000000,344,0.07246376811594203
c803,61,19139,313.75409836065575,2024-01-02T00:00:00.000000,2024-12-27T00:00:00.000000,360,0.16897506925207756
c650,45,12805,284.55555555555554,2024-01-11T00:00:00.000000,2024-12-20T00:00:00.000000,344,0.13043478260869565
c640,80,25420,317.75,2024-01-07T00:00:00.000000,2024-12-21T00:00:00.000000,349,0.22857142857142856
c866,78,27722,355.4102564102564,2024-01-01T00:00:00.000000,2024-12-25T00:00:00.000000,359,0.21666666666666667
c466,82,27468,334.9756097560976,2024-01-05T00:00:00.000000,2024-12-30T00:00:00.000000,360,0.22714681440443213
c51,65,20485,315.15384615384613,2024-01-01T00:00:00.000000,2024-12-26T00:00:00.000000,360,0.18005540166204986
c915,45,14055,312.3333333333333,2024-01-14T00:00:00.000000,2024-12-28T00:00:00.000000,349,0.12857142857142856
c833,60,18540,309.0,2024-01-04T00:00:00.000000,2024-12-25T00:00:00.000000,356,0.16806722689075632
c37,31,8619,278.03225806451616,2024-01-04T00:00:00.000000,2024-12-13T00:00:00.000000,344,0.08985507246376812
c764,42,13758,327.57142857142856,2024-01-04T00:00:00.000000,2024-11-28T00:00:00.000000,329,0.12727272727272726
c999,49,15301,312.265306122449,2024-01-01T00:00:00.000000,2024-12-29T00:00:00.000000,363,0.1346153846153846
c528,73,21877,299.6849315068493,2024-01-03T00:00:00.000000,2024-12-19T00:00:00.000000,351,0.20738636363636365
c737,36,10964,304.55555555555554,2024-01-10T00:00:00.000000,2024-12-25T00:00:00.000000,350,0.10256410256410256
c795,58,18142,312.7931034482759,2024-01-12T00:00:00.000000,2024-12-20T00:00:00.000000,343,0.1686046511627907
c703,52,16398,315.34615384615387,2024-01-08T00:00:00.000000,2024-12-29T00:00:00.000000,356,0.14565826330532214
c373,61,21489,352.27868852459017,2024-01-06T00:00:00.000000,2024-12-29T00:00:00.000000,358,0.16991643454038996
c386,31,9969,321.5806451612903,2024-01-02T00:00:00.000000,2024-12-12T00:00:00.000000,345,0.08959537572254335
c99,74,24076,325.35135135135135,2024-01-07T00:00:00.000000,2024-12-28T00:00:00.000000,356,0.20728291316526612
c461,30,11120,370.6666666666667,2024-02-06T00:00:00.000000,2024-12-08T00:00:00.000000,306,0.09771986970684039
c773,56,19194,342.75,2024-01-11T00:00:00.000000,2024-12-10T00:00:00.000000,334,0.16716417910447762
c441,57,19093,334.96491228070175,2024-01-03T00:00:00.000000,2024-12-29T00:00:00.000000,361,0.1574585635359116
c976,83,27417,330.32530120481925,2024-01-07T00:00:00.000000,2024-12-21T00:00:00.000000,349,0.23714285714285716
c658,72,22978,319.1388888888889,2024-01-03T00:00:00.000000,2024-12-27T00:00:00.000000,359,0.2
c629,57,18293,320.9298245614035,2024-01-10T00:00:00.000000,2024-12-09T00:00:00.000000,334,0.1701492537313433
c482,46,15454,335.95652173913044,2024-01-03T00:00:00.000000,2024-12-26T00:00:00.000000,358,0.12813370473537605
c603,53,14647,276.35849056603774,2024-01-16T00:00:00.000000,2024-12-30T00:00:00.000000,349,0.15142857142857144
c895,54,19496,361.037037037037,2024-01-08T00:00:00.000000,2024-12-21T00:00:00.000000,348,0.15472779369627507
c194,52,16448,316.3076923076923,2024-01-03T00:00:00.000000,2024-12-24T00:00:00.000000,356,0.14565826330532214
c559,48,15152,315.6666666666667,2024-01-02T00:00:00.000000,2024-12-25T00:00:00.000000,358,0.13370473537604458
c799,89,29961,336.64044943820227,2024-01-04T00:00:00.000000,2024-12-26T00:00:00.000000,357,0.24860335195530725
c950,71,22729,320.1267605633803,2024-01-05T00:00:00.000000,2024-12-29T00:00:00.000000,359,0.19722222222222222
c465,71,24479,344.77464788732397,2024-01-02T00:00:00.000000,2024-12-31T00:00:00.000000,364,0.19452054794520549
c401,51,17299,339.19607843137254,2024-01-07T00:00:00.000000,2024-12-13T00:00:00.000000,341,0.14912280701754385
c910,46,14504,315.30434782608694,2024-01-13T00:00:00.000000,2024-12-30T00:00:00.000000,352,0.13031161473087818
c9,48,15852,330.25,2024-01-03T00:00:00.000000,2024-12-30T00:00:00.000000,362,0.1322314049586777
c446,22,6578,299.0,2024-03-10T00:00:00.000000,2024-12-08T00:00:00.000000,273,0.08029197080291971
c410,32,9668,302.125,2024-01-01T00:00:00.000000,2024-12-05T00:00:00.000000,339,0.09411764705882353
c234,75,24825,331.0,2024-01-07T00:00:00.000000,2024-12-31T00:00:00.000000,359,0.20833333333333334
c266,49,13501,275.53061224489795,2024-01-18T00:00:00.000000,2024-12-27T00:00:00.000000,344,0.14202898550724638
c142,12,3438,286.5,2024-02-12T00:00:00.000000,2024-12-18T00:00:00.000000,310,0.03858520900321544
c646,22,6528,296.72727272727275,2024-01-18T00:00:00.000000,2024-11-14T00:00:00.000000,301,0.0728476821192053
c858,58,18692,322.2758620689655,2024-01-06T00:00:00.000000,2024-12-31T00:00:00.000000,360,0.16066481994459833
